regulator_symbol,regulator_id,target_symbol,target_id,database,evidence,confidence
SPI1,6688,ZNF653,115950,ensembl,Predicted,Low
SPI1,6688,ZNF646,9726,ensembl,Predicted,Low
SPI1,6688,ZNF626,199777,ensembl,Predicted,Low
SPI1,6688,ZNF608,57507,ensembl,Predicted,Low
SPI1,6688,ZNF581,51545,ensembl,Predicted,Low
SPI1,6688,ZNF580,51157,ensembl,Predicted,Low
SPI1,6688,ZNF569,148266,ensembl,Predicted,Low
SPI1,6688,ZNF512,84450,ensembl,Predicted,Low
SPI1,6688,ZNF506,440515,ensembl,Predicted,Low
SPI1,6688,ZNF490,57474,ensembl,Predicted,Low
SPI1,6688,ZNF484,83744,ensembl,Predicted,Low
SPI1,6688,ZNF440,126070,ensembl,Predicted,Low
SPI1,6688,ZNF41,7592,ensembl,Predicted,Low
SPI1,6688,ZNF385A,25946,ensembl,Predicted,Low
SPI1,6688,ZNF384,171017,ensembl,Predicted,Low
SPI1,6688,ZNF37A,7587,ensembl,Predicted,Low
SPI1,6688,ZNF366,167465,ensembl,Predicted,Low
SPI1,6688,ZNF350,59348,ensembl,Predicted,Low
SPI1,6688,ZNF335,63925,ensembl,Predicted,Low
SPI1,6688,ZNF333,84449,ensembl,Predicted,Low
SPI1,6688,ZNF318,24149,ensembl,Predicted,Low
SPI1,6688,ZNF284,342909,ensembl,Predicted,Low
SPI1,6688,ZNF280A,129025,ensembl,Predicted,Low
SPI1,6688,ZNF277,11179,ensembl,Predicted,Low
SPI1,6688,ZNF24,7572,ensembl,Predicted,Low
SPI1,6688,ZNF238,10472,ensembl,Predicted,Low
SPI1,6688,ZNF219,51222,ensembl,Predicted,Low
SPI1,6688,ZNF182,7569,ensembl,Predicted,Low
SPI1,6688,ZMIZ1,57178,ensembl,Predicted,Low
SPI1,6688,ZKSCAN5,23660,ensembl,Predicted,Low
SPI1,6688,ZGPAT,84619,ensembl,Predicted,Low
SPI1,6688,ZFP36L1,677,ensembl,Predicted,Low
SPI1,6688,ZFC3H1,196441,ensembl,Predicted,Low
SPI1,6688,ZFAT,57623,ensembl,Predicted,Low
SPI1,6688,ZEB1,6935,ensembl,Predicted,Low
SPI1,6688,ZDHHC13,54503,ensembl,Predicted,Low
SPI1,6688,ZCWPW1,55063,ensembl,Predicted,Low
SPI1,6688,ZC3H3,23144,ensembl,Predicted,Low
SPI1,6688,ZC3H13,23091,ensembl,Predicted,Low
SPI1,6688,ZC3H10,84872,ensembl,Predicted,Low
SPI1,6688,ZBTB8OS,339487,ensembl,Predicted,Low
SPI1,6688,ZBTB6,10773,ensembl,Predicted,Low
SPI1,6688,ZBTB47,92999,ensembl,Predicted,Low
SPI1,6688,ZBTB32,27033,ensembl,Predicted,Low
SPI1,6688,ZBTB1,22890,ensembl,Predicted,Low
SPI1,6688,YWHAB,7529,ensembl,Predicted,Low
SPI1,6688,YTHDF3,253943,ensembl,Predicted,Low
SPI1,6688,YRDC,79693,ensembl,Predicted,Low
SPI1,6688,YIF1B,90522,ensembl,Predicted,Low
SPI1,6688,YDJC,150223,ensembl,Predicted,Low
SPI1,6688,XRN2,22803,ensembl,Predicted,Low
SPI1,6688,XPO7,23039,ensembl,Predicted,Low
SPI1,6688,XKRX,402415,ensembl,Predicted,Low
SPI1,6688,WWC1,23286,ensembl,Predicted,Low
SPI1,6688,WTH3DI,150786,ensembl,Predicted,Low
SPI1,6688,WRAP73,49856,ensembl,Predicted,Low
SPI1,6688,WNT8A,7478,ensembl,Predicted,Low
SPI1,6688,WIPF1,7456,ensembl,Predicted,Low
SPI1,6688,WHSC1L1,54904,ensembl,Predicted,Low
SPI1,6688,WFDC3,140686,ensembl,Predicted,Low
SPI1,6688,WFDC13,164237,ensembl,Predicted,Low
SPI1,6688,WFDC10A,140832,ensembl,Predicted,Low
SPI1,6688,WDSUB1,151525,ensembl,Predicted,Low
SPI1,6688,WDR86,349136,ensembl,Predicted,Low
SPI1,6688,WDR73,84942,ensembl,Predicted,Low
SPI1,6688,WDR5B,54554,ensembl,Predicted,Low
SPI1,6688,WDR3,10885,ensembl,Predicted,Low
SPI1,6688,WBP2,23558,ensembl,Predicted,Low
SPI1,6688,WASF2,10163,ensembl,Predicted,Low
SPI1,6688,WARS,7453,ensembl,Predicted,Low
SPI1,6688,VTI1A,143187,ensembl,Predicted,Low
SPI1,6688,VTA1,51534,ensembl,Predicted,Low
SPI1,6688,VSIG2,23584,ensembl,Predicted,Low
SPI1,6688,VPS8,23355,ensembl,Predicted,Low
SPI1,6688,VPS52,6293,ensembl,Predicted,Low
SPI1,6688,VPS36,51028,ensembl,Predicted,Low
SPI1,6688,VPS26A,9559,ensembl,Predicted,Low
SPI1,6688,VPS13C,54832,ensembl,Predicted,Low
SPI1,6688,VNN2,8875,ensembl,Predicted,Low
SPI1,6688,VNN1,8876,ensembl,Predicted,Low
SPI1,6688,VKORC1,79001,ensembl,Predicted,Low
SPI1,6688,VILL,50853,ensembl,Predicted,Low
SPI1,6688,VGLL4,9686,ensembl,Predicted,Low
SPI1,6688,VCPIP1,80124,ensembl,Predicted,Low
SPI1,6688,VCAM1,7412,ensembl,Predicted,Low
SPI1,6688,VAV1,7409,ensembl,Predicted,Low
SPI1,6688,VANGL1,81839,ensembl,Predicted,Low
SPI1,6688,VAMP5,10791,ensembl,Predicted,Low
SPI1,6688,VAC14,55697,ensembl,Predicted,Low
SPI1,6688,UVRAG,7405,ensembl,Predicted,Low
SPI1,6688,UTP3,57050,ensembl,Predicted,Low
SPI1,6688,USP4,7375,ensembl,Predicted,Low
SPI1,6688,USP32,84669,ensembl,Predicted,Low
SPI1,6688,USP3,9960,ensembl,Predicted,Low
SPI1,6688,USF1,7391,ensembl,Predicted,Low
SPI1,6688,URB1,9875,ensembl,Predicted,Low
SPI1,6688,UPK3BL,100134938,ensembl,Predicted,Low
SPI1,6688,UPF2,26019,ensembl,Predicted,Low
SPI1,6688,UNC93B1,81622,ensembl,Predicted,Low
SPI1,6688,UGGT1,56886,ensembl,Predicted,Low
SPI1,6688,UCP2,7351,ensembl,Predicted,Low
SPI1,6688,UBXN8,7993,ensembl,Predicted,Low
SPI1,6688,UBXN11,91544,ensembl,Predicted,Low
SPI1,6688,UBXN10,127733,ensembl,Predicted,Low
SPI1,6688,UBXN1,51035,ensembl,Predicted,Low
SPI1,6688,UBP1,7342,ensembl,Predicted,Low
SPI1,6688,UBL7,84993,ensembl,Predicted,Low
SPI1,6688,UBE2F-SCLY,100533179,ensembl,Predicted,Low
SPI1,6688,UBE2F,140739,ensembl,Predicted,Low
SPI1,6688,UBE2B,7320,ensembl,Predicted,Low
SPI1,6688,UBC,7316,ensembl,Predicted,Low
SPI1,6688,UBAP2L,9898,ensembl,Predicted,Low
SPI1,6688,UBA3,9039,ensembl,Predicted,Low
SPI1,6688,UAP1L1,91373,ensembl,Predicted,Low
SPI1,6688,TXK,7294,ensembl,Predicted,Low
SPI1,6688,TWF1,5756,ensembl,Predicted,Low
SPI1,6688,TUSC2,11334,ensembl,Predicted,Low
SPI1,6688,TUBA4B,80086,ensembl,Predicted,Low
SPI1,6688,TTLL4,9654,ensembl,Predicted,Low
SPI1,6688,TTF1,7270,ensembl,Predicted,Low
SPI1,6688,TTC7A,57217,ensembl,Predicted,Low
SPI1,6688,TTC39C,125488,ensembl,Predicted,Low
SPI1,6688,TTC25,83538,ensembl,Predicted,Low
SPI1,6688,TTC23,64927,ensembl,Predicted,Low
SPI1,6688,TTC21A,199223,ensembl,Predicted,Low
SPI1,6688,TTC14,151613,ensembl,Predicted,Low
SPI1,6688,TTC1,7265,ensembl,Predicted,Low
SPI1,6688,TSSK6,83983,ensembl,Predicted,Low
SPI1,6688,TSSC4,10078,ensembl,Predicted,Low
SPI1,6688,TSSC1,7260,ensembl,Predicted,Low
SPI1,6688,TSPO,706,ensembl,Predicted,Low
SPI1,6688,TSPAN5,10098,ensembl,Predicted,Low
SPI1,6688,TSGA10IP,254187,ensembl,Predicted,Low
SPI1,6688,TSG101,7251,ensembl,Predicted,Low
SPI1,6688,TSC22D3,1831,ensembl,Predicted,Low
SPI1,6688,TRPT1,83707,ensembl,Predicted,Low
SPI1,6688,TROVE2,6738,ensembl,Predicted,Low
SPI1,6688,TRMT6,51605,ensembl,Predicted,Low
SPI1,6688,TRIM55,84675,ensembl,Predicted,Low
SPI1,6688,TRIM38,10475,ensembl,Predicted,Low
SPI1,6688,TRIM22,10346,ensembl,Predicted,Low
SPI1,6688,TREML2,79865,ensembl,Predicted,Low
SPI1,6688,TRAPPC9,83696,ensembl,Predicted,Low
SPI1,6688,TRAPPC4,51399,ensembl,Predicted,Low
SPI1,6688,TRAFD1,10906,ensembl,Predicted,Low
SPI1,6688,TRAF3IP2-AS1,643749,ensembl,Predicted,Low
SPI1,6688,TRAF1,7185,ensembl,Predicted,Low
SPI1,6688,TPRG1L,127262,ensembl,Predicted,Low
SPI1,6688,TPD52L2,7165,ensembl,Predicted,Low
SPI1,6688,TP73,7161,ensembl,Predicted,Low
SPI1,6688,TOR1B,27348,ensembl,Predicted,Low
SPI1,6688,TOR1AIP1,26092,ensembl,Predicted,Low
SPI1,6688,TOP3A,7156,ensembl,Predicted,Low
SPI1,6688,TOMM6,100188893,ensembl,Predicted,Low
SPI1,6688,TOMM5,401505,ensembl,Predicted,Low
SPI1,6688,TOM1L2,146691,ensembl,Predicted,Low
SPI1,6688,TNNT1,7138,ensembl,Predicted,Low
SPI1,6688,TNNI2,7136,ensembl,Predicted,Low
SPI1,6688,TNIP3,79931,ensembl,Predicted,Low
SPI1,6688,TNFSF13B,10673,ensembl,Predicted,Low
SPI1,6688,TNFAIP8,25816,ensembl,Predicted,Low
SPI1,6688,TMX1,81542,ensembl,Predicted,Low
SPI1,6688,TMSB4X,7114,ensembl,Predicted,Low
SPI1,6688,TMPRSS11B,132724,ensembl,Predicted,Low
SPI1,6688,TMEM72-AS1,220980,ensembl,Predicted,Low
SPI1,6688,TMEM62,80021,ensembl,Predicted,Low
SPI1,6688,TMEM39A,55254,ensembl,Predicted,Low
SPI1,6688,TMEM33,55161,ensembl,Predicted,Low
SPI1,6688,TMEM30A,55754,ensembl,Predicted,Low
SPI1,6688,TMEM238,388564,ensembl,Predicted,Low
SPI1,6688,TMEM208,29100,ensembl,Predicted,Low
SPI1,6688,TMEM206,55248,ensembl,Predicted,Low
SPI1,6688,TMEM173,340061,ensembl,Predicted,Low
SPI1,6688,TMEM168,64418,ensembl,Predicted,Low
SPI1,6688,TMEM156,80008,ensembl,Predicted,Low
SPI1,6688,TMEM138,51524,ensembl,Predicted,Low
SPI1,6688,TMEM129,92305,ensembl,Predicted,Low
SPI1,6688,TMEM123,114908,ensembl,Predicted,Low
SPI1,6688,TMEM116,89894,ensembl,Predicted,Low
SPI1,6688,TMEM11,8834,ensembl,Predicted,Low
SPI1,6688,TMED3,23423,ensembl,Predicted,Low
SPI1,6688,TMCO1,54499,ensembl,Predicted,Low
SPI1,6688,TMBIM6,7009,ensembl,Predicted,Low
SPI1,6688,TMBIM4,51643,ensembl,Predicted,Low
SPI1,6688,TMA16,55319,ensembl,Predicted,Low
SPI1,6688,TM2D3,80213,ensembl,Predicted,Low
SPI1,6688,TM2D1,83941,ensembl,Predicted,Low
SPI1,6688,TLR7,51284,ensembl,Predicted,Low
SPI1,6688,TLR10,81793,ensembl,Predicted,Low
SPI1,6688,TLN1,7094,ensembl,Predicted,Low
SPI1,6688,TIMM8B,26521,ensembl,Predicted,Low
SPI1,6688,TIMM23,100287932,ensembl,Predicted,Low
SPI1,6688,TICAM2,353376,ensembl,Predicted,Low
SPI1,6688,THOP1,7064,ensembl,Predicted,Low
SPI1,6688,THBS3,7059,ensembl,Predicted,Low
SPI1,6688,THAP9,79725,ensembl,Predicted,Low
SPI1,6688,THAP1,55145,ensembl,Predicted,Low
SPI1,6688,TGFB3,7043,ensembl,Predicted,Low
SPI1,6688,TFG,10342,ensembl,Predicted,Low
SPI1,6688,TFB2M,64216,ensembl,Predicted,Low
SPI1,6688,TFB1M,51106,ensembl,Predicted,Low
SPI1,6688,TFAM,7019,ensembl,Predicted,Low
SPI1,6688,TDG,6996,ensembl,Predicted,Low
SPI1,6688,TCTEX1D4,343521,ensembl,Predicted,Low
SPI1,6688,TCIRG1,10312,ensembl,Predicted,Low
SPI1,6688,TBXA2R,6915,ensembl,Predicted,Low
SPI1,6688,TBX6,6911,ensembl,Predicted,Low
SPI1,6688,TBX18,9096,ensembl,Predicted,Low
SPI1,6688,TBC1D23,55773,ensembl,Predicted,Low
SPI1,6688,TBC1D14,57533,ensembl,Predicted,Low
SPI1,6688,TBC1D13,54662,ensembl,Predicted,Low
SPI1,6688,TBC1D10C,374403,ensembl,Predicted,Low
SPI1,6688,TAX1BP1,8887,ensembl,Predicted,Low
SPI1,6688,TATDN1,83940,ensembl,Predicted,Low
SPI1,6688,TAS2R1,50834,ensembl,Predicted,Low
SPI1,6688,TANK,10010,ensembl,Predicted,Low
SPI1,6688,TAF8,129685,ensembl,Predicted,Low
SPI1,6688,TAF7,6879,ensembl,Predicted,Low
SPI1,6688,TAF5L,27097,ensembl,Predicted,Low
SPI1,6688,TAF13,6884,ensembl,Predicted,Low
SPI1,6688,TADA3,10474,ensembl,Predicted,Low
SPI1,6688,SYT11,23208,ensembl,Predicted,Low
SPI1,6688,SYNJ1,8867,ensembl,Predicted,Low
SPI1,6688,SYNE2,23224,ensembl,Predicted,Low
SPI1,6688,SYK,6850,ensembl,Predicted,Low
SPI1,6688,SYF2,25949,ensembl,Predicted,Low
SPI1,6688,SWT1,54823,ensembl,Predicted,Low
SPI1,6688,SUPT6H,6830,ensembl,Predicted,Low
SPI1,6688,SUPT4H1,6827,ensembl,Predicted,Low
SPI1,6688,SUMO1,7341,ensembl,Predicted,Low
SPI1,6688,SUCNR1,56670,ensembl,Predicted,Low
SPI1,6688,SUB1,10923,ensembl,Predicted,Low
SPI1,6688,STX7,8417,ensembl,Predicted,Low
SPI1,6688,STRADA,92335,ensembl,Predicted,Low
SPI1,6688,STOML1,9399,ensembl,Predicted,Low
SPI1,6688,STK40,83931,ensembl,Predicted,Low
SPI1,6688,STK4-AS1,100505826,ensembl,Predicted,Low
SPI1,6688,STK4,6789,ensembl,Predicted,Low
SPI1,6688,STIM1,6786,ensembl,Predicted,Low
SPI1,6688,STIL,6491,ensembl,Predicted,Low
SPI1,6688,STAU1,6780,ensembl,Predicted,Low
SPI1,6688,STAT4,6775,ensembl,Predicted,Low
SPI1,6688,STARD3NL,83930,ensembl,Predicted,Low
SPI1,6688,STARD13,90627,ensembl,Predicted,Low
SPI1,6688,ST7L,54879,ensembl,Predicted,Low
SPI1,6688,ST6GALNAC4,27090,ensembl,Predicted,Low
SPI1,6688,SSH1,54434,ensembl,Predicted,Low
SPI1,6688,SRSF2,6427,ensembl,Predicted,Low
SPI1,6688,SRSF10,10772,ensembl,Predicted,Low
SPI1,6688,SRA1,10011,ensembl,Predicted,Low
SPI1,6688,SPTLC3,55304,ensembl,Predicted,Low
SPI1,6688,SPTLC1,10558,ensembl,Predicted,Low
SPI1,6688,SPN,6693,ensembl,Predicted,Low
SPI1,6688,SPATC1,375686,ensembl,Predicted,Low
SPI1,6688,SPAG1,6674,ensembl,Predicted,Low
SPI1,6688,SP140L,93349,ensembl,Predicted,Low
SPI1,6688,SP140,11262,ensembl,Predicted,Low
SPI1,6688,SP110,3431,ensembl,Predicted,Low
SPI1,6688,SOWAHC,65124,ensembl,Predicted,Low
SPI1,6688,SORL1,6653,ensembl,Predicted,Low
SPI1,6688,SORBS3,10174,ensembl,Predicted,Low
SPI1,6688,SOCS4,122809,ensembl,Predicted,Low
SPI1,6688,SNX8,29886,ensembl,Predicted,Low
SPI1,6688,SNX5,27131,ensembl,Predicted,Low
SPI1,6688,SNX25,83891,ensembl,Predicted,Low
SPI1,6688,SNX20,124460,ensembl,Predicted,Low
SPI1,6688,SNRPE,6635,ensembl,Predicted,Low
SPI1,6688,SNRPD2,6633,ensembl,Predicted,Low
SPI1,6688,SNRNP35,11066,ensembl,Predicted,Low
SPI1,6688,SNORD73A,8944,ensembl,Predicted,Low
SPI1,6688,SNORD72,619564,ensembl,Predicted,Low
SPI1,6688,SNORD51,26798,ensembl,Predicted,Low
SPI1,6688,SNORD35B,84546,ensembl,Predicted,Low
SPI1,6688,SNORD10,652966,ensembl,Predicted,Low
SPI1,6688,SNORA48,652965,ensembl,Predicted,Low
SPI1,6688,SNORA45,677826,ensembl,Predicted,Low
SPI1,6688,SNORA41,619569,ensembl,Predicted,Low
SPI1,6688,SNORA37,677819,ensembl,Predicted,Low
SPI1,6688,SNORA3,619562,ensembl,Predicted,Low
SPI1,6688,SNORA28,677811,ensembl,Predicted,Low
SPI1,6688,SNORA26,677810,ensembl,Predicted,Low
SPI1,6688,SNORA21,619505,ensembl,Predicted,Low
SPI1,6688,SNORA11B,100124539,ensembl,Predicted,Low
SPI1,6688,SNHG8,100093630,ensembl,Predicted,Low
SPI1,6688,SNHG4,724102,ensembl,Predicted,Low
SPI1,6688,SNHG1,23642,ensembl,Predicted,Low
SPI1,6688,SNAP23,8773,ensembl,Predicted,Low
SPI1,6688,SMUG1,23583,ensembl,Predicted,Low
SPI1,6688,SMPDL3B,27293,ensembl,Predicted,Low
SPI1,6688,SMEK2,57223,ensembl,Predicted,Low
SPI1,6688,SMCR7,125170,ensembl,Predicted,Low
SPI1,6688,SMARCAL1,50485,ensembl,Predicted,Low
SPI1,6688,SMAP2,64744,ensembl,Predicted,Low
SPI1,6688,SMAD2,4087,ensembl,Predicted,Low
SPI1,6688,SLC7A7,9056,ensembl,Predicted,Low
SPI1,6688,SLC7A6OS,84138,ensembl,Predicted,Low
SPI1,6688,SLC6A6,6533,ensembl,Predicted,Low
SPI1,6688,SLC4A4,8671,ensembl,Predicted,Low
SPI1,6688,SLC43A2,124935,ensembl,Predicted,Low
SPI1,6688,SLC39A6,25800,ensembl,Predicted,Low
SPI1,6688,SLC39A13,91252,ensembl,Predicted,Low
SPI1,6688,SLC38A10,124565,ensembl,Predicted,Low
SPI1,6688,SLC35B2,347734,ensembl,Predicted,Low
SPI1,6688,SLC31A1,1317,ensembl,Predicted,Low
SPI1,6688,SLC30A6,55676,ensembl,Predicted,Low
SPI1,6688,SLC25A13,10165,ensembl,Predicted,Low
SPI1,6688,SLC22A15,55356,ensembl,Predicted,Low
SPI1,6688,SLC1A5,6510,ensembl,Predicted,Low
SPI1,6688,SLC18A2,6571,ensembl,Predicted,Low
SPI1,6688,SLC16A6,9120,ensembl,Predicted,Low
SPI1,6688,SLC13A2,9058,ensembl,Predicted,Low
SPI1,6688,SLAMF7,57823,ensembl,Predicted,Low
SPI1,6688,SLAMF6,114836,ensembl,Predicted,Low
SPI1,6688,SLA2,84174,ensembl,Predicted,Low
SPI1,6688,SKP2,6502,ensembl,Predicted,Low
SPI1,6688,SKIV2L2,23517,ensembl,Predicted,Low
SPI1,6688,SKIV2L,6499,ensembl,Predicted,Low
SPI1,6688,SIRT6,51548,ensembl,Predicted,Low
SPI1,6688,SIRPB2,284759,ensembl,Predicted,Low
SPI1,6688,SIPA1L3,23094,ensembl,Predicted,Low
SPI1,6688,SIPA1,6494,ensembl,Predicted,Low
SPI1,6688,SIN3A,25942,ensembl,Predicted,Low
SPI1,6688,SIGLEC10,89790,ensembl,Predicted,Low
SPI1,6688,SIAE,54414,ensembl,Predicted,Low
SPI1,6688,SHQ1,55164,ensembl,Predicted,Low
SPI1,6688,SHOC2,8036,ensembl,Predicted,Low
SPI1,6688,SH3TC1,54436,ensembl,Predicted,Low
SPI1,6688,SH3RF1,57630,ensembl,Predicted,Low
SPI1,6688,SH3BP5L,80851,ensembl,Predicted,Low
SPI1,6688,SH3BP2,6452,ensembl,Predicted,Low
SPI1,6688,SH2D3C,10044,ensembl,Predicted,Low
SPI1,6688,SGOL2,151246,ensembl,Predicted,Low
SPI1,6688,SGK223,157285,ensembl,Predicted,Low
SPI1,6688,SF1,7536,ensembl,Predicted,Low
SPI1,6688,SERPIND1,3053,ensembl,Predicted,Low
SPI1,6688,SERINC1,57515,ensembl,Predicted,Low
SPI1,6688,1-Sep,1731,ensembl,Predicted,Low
SPI1,6688,SEMA5B,54437,ensembl,Predicted,Low
SPI1,6688,SEMA4C,54910,ensembl,Predicted,Low
SPI1,6688,SELPLG,6404,ensembl,Predicted,Low
SPI1,6688,SEL1L,6400,ensembl,Predicted,Low
SPI1,6688,SEC24C,9632,ensembl,Predicted,Low
SPI1,6688,SEC22B,9554,ensembl,Predicted,Low
SPI1,6688,SEC14L2,23541,ensembl,Predicted,Low
SPI1,6688,SEC14L1,6397,ensembl,Predicted,Low
SPI1,6688,SDS,10993,ensembl,Predicted,Low
SPI1,6688,SDHAF1,644096,ensembl,Predicted,Low
SPI1,6688,SDF2,6388,ensembl,Predicted,Low
SPI1,6688,SCYL3,57147,ensembl,Predicted,Low
SPI1,6688,SCNM1,79005,ensembl,Predicted,Low
SPI1,6688,SCMH1,22955,ensembl,Predicted,Low
SPI1,6688,SCLT1,132320,ensembl,Predicted,Low
SPI1,6688,SCIMP,388325,ensembl,Predicted,Low
SPI1,6688,SCFD2,152579,ensembl,Predicted,Low
SPI1,6688,SCFD1,23256,ensembl,Predicted,Low
SPI1,6688,SCARNA16,677781,ensembl,Predicted,Low
SPI1,6688,SCAMP4,113178,ensembl,Predicted,Low
SPI1,6688,SASH3,54440,ensembl,Predicted,Low
SPI1,6688,SARNP,84324,ensembl,Predicted,Low
SPI1,6688,SAMSN1,64092,ensembl,Predicted,Low
SPI1,6688,SAMD8,142891,ensembl,Predicted,Low
SPI1,6688,SAMD15,161394,ensembl,Predicted,Low
SPI1,6688,S100B,6285,ensembl,Predicted,Low
SPI1,6688,S100A11,6282,ensembl,Predicted,Low
SPI1,6688,RYR3,6263,ensembl,Predicted,Low
SPI1,6688,RXRB,6257,ensembl,Predicted,Low
SPI1,6688,RUFY1,80230,ensembl,Predicted,Low
SPI1,6688,RTN4,57142,ensembl,Predicted,Low
SPI1,6688,RSRC2,65117,ensembl,Predicted,Low
SPI1,6688,RSL1D1,26156,ensembl,Predicted,Low
SPI1,6688,RRP7A,27341,ensembl,Predicted,Low
SPI1,6688,RRP12,23223,ensembl,Predicted,Low
SPI1,6688,RRNAD1,51093,ensembl,Predicted,Low
SPI1,6688,RQCD1,9125,ensembl,Predicted,Low
SPI1,6688,RPS6KA1,6195,ensembl,Predicted,Low
SPI1,6688,RPS6,6194,ensembl,Predicted,Low
SPI1,6688,RPS3A,6189,ensembl,Predicted,Low
SPI1,6688,RPS25,6230,ensembl,Predicted,Low
SPI1,6688,RPS19BP1,91582,ensembl,Predicted,Low
SPI1,6688,RPS19,6223,ensembl,Predicted,Low
SPI1,6688,RPS18,6222,ensembl,Predicted,Low
SPI1,6688,RPS17L,100505503,ensembl,Predicted,Low
SPI1,6688,RPS17,6218,ensembl,Predicted,Low
SPI1,6688,RPS15,6209,ensembl,Predicted,Low
SPI1,6688,RPL6,6128,ensembl,Predicted,Low
SPI1,6688,RPL41,6171,ensembl,Predicted,Low
SPI1,6688,RPL37,6167,ensembl,Predicted,Low
SPI1,6688,RPL36A-HNRNPH2,100529097,ensembl,Predicted,Low
SPI1,6688,RPL36A,6173,ensembl,Predicted,Low
SPI1,6688,RPL28,6158,ensembl,Predicted,Low
SPI1,6688,RPL27A,6157,ensembl,Predicted,Low
SPI1,6688,RPL27,6155,ensembl,Predicted,Low
SPI1,6688,RPL23,9349,ensembl,Predicted,Low
SPI1,6688,RPIA,22934,ensembl,Predicted,Low
SPI1,6688,RP2,6102,ensembl,Predicted,Low
SPI1,6688,RNU6ATAC,100151684,ensembl,Predicted,Low
SPI1,6688,RNU6-64,100873769,ensembl,Predicted,Low
SPI1,6688,RNU6-35,100873750,ensembl,Predicted,Low
SPI1,6688,RNU11,26824,ensembl,Predicted,Low
SPI1,6688,RNPS1,10921,ensembl,Predicted,Low
SPI1,6688,RNF5P1,286140,ensembl,Predicted,Low
SPI1,6688,RNF5,6048,ensembl,Predicted,Low
SPI1,6688,RNF4,6047,ensembl,Predicted,Low
SPI1,6688,RNF216-IT1,100874342,ensembl,Predicted,Low
SPI1,6688,RNF20,56254,ensembl,Predicted,Low
SPI1,6688,RNF168,165918,ensembl,Predicted,Low
SPI1,6688,RNF150,57484,ensembl,Predicted,Low
SPI1,6688,RNF111,54778,ensembl,Predicted,Low
SPI1,6688,RNF10,9921,ensembl,Predicted,Low
SPI1,6688,RNASET2,8635,ensembl,Predicted,Low
SPI1,6688,RNASE6,6039,ensembl,Predicted,Low
SPI1,6688,RNASE4,6038,ensembl,Predicted,Low
SPI1,6688,RMI1,80010,ensembl,Predicted,Low
SPI1,6688,RINT1,60561,ensembl,Predicted,Low
SPI1,6688,RICTOR,253260,ensembl,Predicted,Low
SPI1,6688,RHO,6010,ensembl,Predicted,Low
SPI1,6688,RGS19,10287,ensembl,Predicted,Low
SPI1,6688,RGS14,10636,ensembl,Predicted,Low
SPI1,6688,RGL1,23179,ensembl,Predicted,Low
SPI1,6688,RFX1,5989,ensembl,Predicted,Low
SPI1,6688,RFTN1,23180,ensembl,Predicted,Low
SPI1,6688,RFC5,5985,ensembl,Predicted,Low
SPI1,6688,REXO4,57109,ensembl,Predicted,Low
SPI1,6688,RER1,11079,ensembl,Predicted,Low
SPI1,6688,REPIN1,29803,ensembl,Predicted,Low
SPI1,6688,REEP5,7905,ensembl,Predicted,Low
SPI1,6688,RDH10,157506,ensembl,Predicted,Low
SPI1,6688,RDBP,7936,ensembl,Predicted,Low
SPI1,6688,RCSD1,92241,ensembl,Predicted,Low
SPI1,6688,RCC2,55920,ensembl,Predicted,Low
SPI1,6688,RCAN1,1827,ensembl,Predicted,Low
SPI1,6688,RBM34,23029,ensembl,Predicted,Low
SPI1,6688,RBBP5,5929,ensembl,Predicted,Low
SPI1,6688,RB1CC1,9821,ensembl,Predicted,Low
SPI1,6688,RB1,5925,ensembl,Predicted,Low
SPI1,6688,RASSF5,83593,ensembl,Predicted,Low
SPI1,6688,RASSF2,9770,ensembl,Predicted,Low
SPI1,6688,RASSF1,11186,ensembl,Predicted,Low
SPI1,6688,RASGRP2,10235,ensembl,Predicted,Low
SPI1,6688,RARA,5914,ensembl,Predicted,Low
SPI1,6688,RAP2B,5912,ensembl,Predicted,Low
SPI1,6688,RAP1A,5906,ensembl,Predicted,Low
SPI1,6688,RANBP9,10048,ensembl,Predicted,Low
SPI1,6688,RANBP1,5902,ensembl,Predicted,Low
SPI1,6688,RALGDS,5900,ensembl,Predicted,Low
SPI1,6688,RALB,5899,ensembl,Predicted,Low
SPI1,6688,RAD51,5888,ensembl,Predicted,Low
SPI1,6688,RAC2,5880,ensembl,Predicted,Low
SPI1,6688,RABL2B,11158,ensembl,Predicted,Low
SPI1,6688,RABGEF1,27342,ensembl,Predicted,Low
SPI1,6688,RAB9A,9367,ensembl,Predicted,Low
SPI1,6688,RAB6C,84084,ensembl,Predicted,Low
SPI1,6688,RAB5C,5878,ensembl,Predicted,Low
SPI1,6688,RAB5A,5868,ensembl,Predicted,Low
SPI1,6688,RAB40C,57799,ensembl,Predicted,Low
SPI1,6688,RAB36,9609,ensembl,Predicted,Low
SPI1,6688,RAB32,10981,ensembl,Predicted,Low
SPI1,6688,RAB30,27314,ensembl,Predicted,Low
SPI1,6688,RAB18,22931,ensembl,Predicted,Low
SPI1,6688,RAB11FIP1,80223,ensembl,Predicted,Low
SPI1,6688,R3HCC1L,27291,ensembl,Predicted,Low
SPI1,6688,QSER1,79832,ensembl,Predicted,Low
SPI1,6688,PYY2,23615,ensembl,Predicted,Low
SPI1,6688,PYCR2,29920,ensembl,Predicted,Low
