Gene ID,Gene Symbol,TF
ENSG00000112312.9,GMNN,MYBL2
ENSG00000112320.11,SOBP,MYBL2
ENSG00000112335.14,SNX3,MYBL2
ENSG00000112343.10,TRIM38,MYBL2
ENSG00000112367.10,FIG4,MYBL2
ENSG00000112378.11,PERP,MYBL2
ENSG00000112394.16,SLC16A10,MYBL2
ENSG00000112414.14,ADGRG6,MYBL2
ENSG00000112425.13,EPM2A,MYBL2
ENSG00000112473.17,SLC39A7,MYBL2
ENSG00000112511.17,PHF1,MYBL2
ENSG00000112514.15,CUTA,MYBL2
ENSG00000112530.11,PACRG,MYBL2
ENSG00000112531.16,QKI,MYBL2
ENSG00000112561.17,TFEB,MYBL2
ENSG00000112576.12,CCND3,MYBL2
ENSG00000112578.9,BYSL,MYBL2
ENSG00000112592.13,TBP,MYBL2
ENSG00000112624.12,GLTSCR1L,MYBL2
ENSG00000112640.14,PPP2R5D,MYBL2
ENSG00000112651.11,MRPL2,MYBL2
ENSG00000112655.15,PTK7,MYBL2
ENSG00000112655.15,PTK7,MYBL2
ENSG00000112655.15,PTK7,MYBL2
ENSG00000112658.7,SRF,MYBL2
ENSG00000112659.13,CUL9,MYBL2
ENSG00000112667.12,DNPH1,MYBL2
ENSG00000112679.14,DUSP22,MYBL2
ENSG00000112679.14,DUSP22,MYBL2
ENSG00000112685.13,EXOC2,MYBL2
ENSG00000112685.13,EXOC2,MYBL2
ENSG00000112697.15,TMEM30A,MYBL2
ENSG00000112699.10,GMDS,MYBL2
ENSG00000112701.17,SENP6,MYBL2
ENSG00000112715.20,VEGFA,MYBL2
ENSG00000112739.16,PRPF4B,MYBL2
ENSG00000112742.9,TTK,MYBL2
ENSG00000112763.15,BTN2A1,MYBL2
ENSG00000112773.15,FAM46A,MYBL2
ENSG00000112851.14,ERBIN,MYBL2
ENSG00000112851.14,ERBIN,MYBL2
ENSG00000112855.14,HARS2,MYBL2
ENSG00000112893.9,MAN2A1,MYBL2
ENSG00000112941.13,PAPD7,MYBL2
ENSG00000112972.14,HMGCS1,MYBL2
ENSG00000112977.15,DAP,MYBL2
ENSG00000112983.17,BRD8,MYBL2
ENSG00000112984.11,KIF20A,MYBL2
ENSG00000112992.16,NNT,MYBL2
ENSG00000112996.10,MRPS30,MYBL2
ENSG00000112996.10,MRPS30,MYBL2
ENSG00000113013.12,HSPA9,MYBL2
ENSG00000113048.16,MRPS27,MYBL2
ENSG00000113083.12,LOX,MYBL2
ENSG00000113119.12,TMCO6,MYBL2
ENSG00000113119.12,TMCO6,MYBL2
ENSG00000113141.16,IK,MYBL2
ENSG00000113161.15,HMGCR,MYBL2
ENSG00000113163.15,COL4A3BP,MYBL2
ENSG00000113194.12,FAF2,MYBL2
ENSG00000113240.12,CLK4,MYBL2
ENSG00000113249.12,HAVCR1,MYBL2
ENSG00000113263.12,ITK,MYBL2
ENSG00000113269.13,RNF130,MYBL2
ENSG00000113272.13,THG1L,MYBL2
ENSG00000113273.15,ARSB,MYBL2
ENSG00000113282.13,CLINT1,MYBL2
ENSG00000113296.14,THBS4,MYBL2
ENSG00000113300.11,CNOT6,MYBL2
ENSG00000113312.10,TTC1,MYBL2
ENSG00000113319.11,RASGRF2,MYBL2
ENSG00000113328.18,CCNG1,MYBL2
ENSG00000113360.16,DROSHA,MYBL2
ENSG00000113368.11,LMNB1,MYBL2
ENSG00000113369.8,ARRDC3,MYBL2
ENSG00000113384.13,GOLPH3,MYBL2
ENSG00000113387.11,SUB1,MYBL2
ENSG00000113391.17,FAM172A,MYBL2
ENSG00000113407.13,TARS,MYBL2
ENSG00000113441.15,LNPEP,MYBL2
ENSG00000113460.12,BRIX1,MYBL2
ENSG00000113494.16,PRLR,MYBL2
ENSG00000113525.9,IL5,MYBL2
ENSG00000113552.15,GNPDA1,MYBL2
ENSG00000113555.5,PCDH12,MYBL2
ENSG00000113558.18,SKP1,MYBL2
ENSG00000113569.15,NUP155,MYBL2
ENSG00000113575.9,PPP2CA,MYBL2
ENSG00000113583.7,C5orf15,MYBL2
ENSG00000113593.11,PPWD1,MYBL2
ENSG00000113595.14,TRIM23,MYBL2
ENSG00000113597.17,TRAPPC13,MYBL2
ENSG00000113597.17,TRAPPC13,MYBL2
ENSG00000113600.10,C9,MYBL2
ENSG00000113615.12,SEC24A,MYBL2
ENSG00000113621.14,TXNDC15,MYBL2
ENSG00000113638.13,TTC33,MYBL2
ENSG00000113638.13,TTC33,MYBL2
ENSG00000113643.8,RARS,MYBL2
ENSG00000113648.16,H2AFY,MYBL2
ENSG00000113649.11,TCERG1,MYBL2
ENSG00000113658.16,SMAD5,MYBL2
ENSG00000113712.16,CSNK1A1,MYBL2
ENSG00000113716.12,HMGXB3,MYBL2
ENSG00000113719.15,ERGIC1,MYBL2
ENSG00000113732.8,ATP6V0E1,MYBL2
ENSG00000113734.17,BNIP1,MYBL2
ENSG00000113739.10,STC2,MYBL2
ENSG00000113742.12,CPEB4,MYBL2
ENSG00000113761.11,ZNF346,MYBL2
ENSG00000113790.10,EHHADH,MYBL2
ENSG00000113810.15,SMC4,MYBL2
ENSG00000113811.10,SELK,MYBL2
ENSG00000113812.13,ACTR8,MYBL2
ENSG00000113838.12,TBCCD1,MYBL2
ENSG00000113845.9,TIMMDC1,MYBL2
ENSG00000113851.13,CRBN,MYBL2
ENSG00000113916.17,BCL6,MYBL2
ENSG00000113924.11,HGD,MYBL2
ENSG00000113946.3,CLDN16,MYBL2
ENSG00000113966.9,ARL6,MYBL2
ENSG00000113971.18,NPHP3,MYBL2
ENSG00000114021.11,NIT2,MYBL2
ENSG00000114023.15,FAM162A,MYBL2
ENSG00000114026.21,OGG1,MYBL2
ENSG00000114054.13,PCCB,MYBL2
ENSG00000114098.17,ARMC8,MYBL2
ENSG00000114107.8,CEP70,MYBL2
ENSG00000114120.11,SLC25A36,MYBL2
ENSG00000114125.13,RNF7,MYBL2
ENSG00000114126.17,TFDP2,MYBL2
ENSG00000114127.10,XRN1,MYBL2
ENSG00000114209.14,PDCD10,MYBL2
ENSG00000114268.11,PFKFB4,MYBL2
ENSG00000114302.15,PRKAR2A,MYBL2
ENSG00000114315.3,HES1,MYBL2
ENSG00000114316.12,USP4,MYBL2
ENSG00000114331.13,ACAP2,MYBL2
ENSG00000114346.13,ECT2,MYBL2
ENSG00000114353.16,GNAI2,MYBL2
ENSG00000114354.13,TFG,MYBL2
ENSG00000114383.9,TUSC2,MYBL2
ENSG00000114388.12,NPRL2,MYBL2
ENSG00000114391.12,RPL24,MYBL2
ENSG00000114395.10,CYB561D2,MYBL2
ENSG00000114423.18,CBLB,MYBL2
ENSG00000114473.13,IQCG,MYBL2
ENSG00000114480.12,GBE1,MYBL2
ENSG00000114491.13,UMPS,MYBL2
ENSG00000114491.13,UMPS,MYBL2
ENSG00000114503.10,NCBP2,MYBL2
ENSG00000114520.10,SNX4,MYBL2
ENSG00000114529.12,C3orf52,MYBL2
ENSG00000114573.9,ATP6V1A,MYBL2
ENSG00000114626.17,ABTB1,MYBL2
ENSG00000114631.10,PODXL2,MYBL2
ENSG00000114648.11,KLHL18,MYBL2
ENSG00000114670.13,NEK11,MYBL2
ENSG00000114686.8,MRPL3,MYBL2
ENSG00000114735.9,HEMK1,MYBL2
ENSG00000114737.15,CISH,MYBL2
ENSG00000114738.10,MAPKAPK3,MYBL2
ENSG00000114742.13,WDR48,MYBL2
ENSG00000114744.8,COMMD2,MYBL2
ENSG00000114745.13,GORASP1,MYBL2
ENSG00000114767.6,RRP9,MYBL2
ENSG00000114770.16,ABCC5,MYBL2
ENSG00000114770.16,ABCC5,MYBL2
ENSG00000114779.19,ABHD14B,MYBL2
ENSG00000114784.3,EIF1B,MYBL2
ENSG00000114786.16,ABHD14A-ACY1,MYBL2
ENSG00000114786.16,ABHD14A-ACY1,MYBL2
ENSG00000114796.15,KLHL24,MYBL2
ENSG00000114796.15,KLHL24,MYBL2
ENSG00000114850.6,SSR3,MYBL2
ENSG00000114857.17,NKTR,MYBL2
ENSG00000114861.18,FOXP1,MYBL2
ENSG00000114867.20,EIF4G1,MYBL2
ENSG00000114902.13,SPCS1,MYBL2
ENSG00000114902.13,SPCS1,MYBL2
ENSG00000114904.12,NEK4,MYBL2
ENSG00000114933.15,INO80D,MYBL2
ENSG00000114942.13,EEF1B2,MYBL2
ENSG00000114956.19,DGUOK,MYBL2
ENSG00000114978.17,MOB1A,MYBL2
ENSG00000114988.11,LMAN2L,MYBL2
ENSG00000114993.15,RTKN,MYBL2
ENSG00000114999.7,TTL,MYBL2
ENSG00000115009.11,CCL20,MYBL2
ENSG00000115020.16,PIKFYVE,MYBL2
ENSG00000115042.9,FAHD2A,MYBL2
ENSG00000115073.7,ACTR1B,MYBL2
ENSG00000115073.7,ACTR1B,MYBL2
ENSG00000115084.12,SLC35F5,MYBL2
ENSG00000115091.11,ACTR3,MYBL2
ENSG00000115091.11,ACTR3,MYBL2
ENSG00000115107.19,STEAP3,MYBL2
ENSG00000115109.13,EPB41L5,MYBL2
ENSG00000115128.6,SF3B6,MYBL2
ENSG00000115137.11,DNAJC27,MYBL2
ENSG00000115145.9,STAM2,MYBL2
ENSG00000115163.14,CENPA,MYBL2
ENSG00000115170.13,ACVR1,MYBL2
ENSG00000115207.13,GTF3C2,MYBL2
ENSG00000115211.15,EIF2B4,MYBL2
ENSG00000115216.13,NRBP1,MYBL2
ENSG00000115226.9,FNDC4,MYBL2
ENSG00000115233.11,PSMD14,MYBL2
ENSG00000115234.10,SNX17,MYBL2
ENSG00000115239.21,ASB3,MYBL2
ENSG00000115241.10,PPM1G,MYBL2
ENSG00000115266.11,APC2,MYBL2
ENSG00000115267.5,IFIH1,MYBL2
ENSG00000115268.9,RPS15,MYBL2
ENSG00000115271.10,GCA,MYBL2
ENSG00000115274.14,INO80B,MYBL2
ENSG00000115275.11,MOGS,MYBL2
ENSG00000115282.19,TTC31,MYBL2
ENSG00000115286.19,NDUFS7,MYBL2
ENSG00000115290.9,GRB14,MYBL2
ENSG00000115297.10,TLX2,MYBL2
ENSG00000115306.15,SPTBN1,MYBL2
ENSG00000115307.16,AUP1,MYBL2
ENSG00000115310.17,RTN4,MYBL2
ENSG00000115317.11,HTRA2,MYBL2
ENSG00000115350.11,POLE4,MYBL2
ENSG00000115355.15,CCDC88A,MYBL2
ENSG00000115364.13,MRPL19,MYBL2
ENSG00000115365.11,LANCL1,MYBL2
ENSG00000115368.9,WDR75,MYBL2
ENSG00000115392.11,FANCL,MYBL2
ENSG00000115414.18,FN1,MYBL2
ENSG00000115415.18,STAT1,MYBL2
ENSG00000115419.12,GLS,MYBL2
ENSG00000115421.12,PAPOLG,MYBL2
ENSG00000115425.13,PECR,MYBL2
ENSG00000115446.11,UNC50,MYBL2
ENSG00000115459.17,ELMOD3,MYBL2
ENSG00000115464.14,USP34,MYBL2
ENSG00000115468.11,EFHD1,MYBL2
ENSG00000115484.14,CCT4,MYBL2
ENSG00000115486.11,GGCX,MYBL2
ENSG00000115507.9,OTX1,MYBL2
ENSG00000115520.8,COQ10B,MYBL2
ENSG00000115524.15,SF3B1,MYBL2
ENSG00000115525.16,ST3GAL5,MYBL2
ENSG00000115539.13,PDCL3,MYBL2
ENSG00000115540.14,MOB4,MYBL2
ENSG00000115541.10,HSPE1,MYBL2
ENSG00000115548.16,KDM3A,MYBL2
ENSG00000115561.15,CHMP3,MYBL2
ENSG00000115568.15,ZNF142,MYBL2
ENSG00000115594.11,IL1R1,MYBL2
ENSG00000115649.15,CNPPD1,MYBL2
ENSG00000115652.14,UXS1,MYBL2
ENSG00000115652.14,UXS1,MYBL2
ENSG00000115657.12,ABCB6,MYBL2
ENSG00000115661.13,STK16,MYBL2
ENSG00000115685.14,PPP1R7,MYBL2
ENSG00000115685.14,PPP1R7,MYBL2
ENSG00000115687.13,PASK,MYBL2
ENSG00000115687.13,PASK,MYBL2
ENSG00000115694.14,STK25,MYBL2
ENSG00000115718.17,PROC,MYBL2
ENSG00000115738.9,ID2,MYBL2
ENSG00000115750.16,TAF1B,MYBL2
ENSG00000115756.12,HPCAL1,MYBL2
ENSG00000115758.12,ODC1,MYBL2
ENSG00000115758.12,ODC1,MYBL2
ENSG00000115760.13,BIRC6,MYBL2
ENSG00000115761.15,NOL10,MYBL2
ENSG00000115762.16,PLEKHB2,MYBL2
ENSG00000115806.12,GORASP2,MYBL2
ENSG00000115808.11,STRN,MYBL2
ENSG00000115816.14,CEBPZ,MYBL2
ENSG00000115825.9,PRKD3,MYBL2
ENSG00000115825.9,PRKD3,MYBL2
ENSG00000115827.13,DCAF17,MYBL2
ENSG00000115828.15,QPCT,MYBL2
ENSG00000115839.17,RAB3GAP1,MYBL2
ENSG00000115840.13,SLC25A12,MYBL2
ENSG00000115841.19,RMDN2,MYBL2
ENSG00000115844.10,DLX2,MYBL2
ENSG00000115866.10,DARS,MYBL2
ENSG00000115875.18,SRSF7,MYBL2
ENSG00000115884.10,SDC1,MYBL2
ENSG00000115902.10,SLC1A4,MYBL2
ENSG00000115904.12,SOS1,MYBL2
ENSG00000115919.14,KYNU,MYBL2
ENSG00000115942.8,ORC2,MYBL2
ENSG00000115946.7,PNO1,MYBL2
ENSG00000115947.13,ORC4,MYBL2
ENSG00000115966.16,ATF2,MYBL2
ENSG00000115970.18,THADA,MYBL2
ENSG00000115993.12,TRAK2,MYBL2
ENSG00000115998.7,C2orf42,MYBL2
ENSG00000116001.15,TIA1,MYBL2
ENSG00000116005.11,PCYOX1,MYBL2
ENSG00000116014.9,KISS1R,MYBL2
ENSG00000116030.16,SUMO1,MYBL2
ENSG00000116030.16,SUMO1,MYBL2
ENSG00000116035.2,VAX2,MYBL2
ENSG00000116044.15,NFE2L2,MYBL2
ENSG00000116095.10,PLEKHA3,MYBL2
ENSG00000116096.5,SPR,MYBL2
ENSG00000116106.11,EPHA4,MYBL2
ENSG00000116120.9,FARSB,MYBL2
ENSG00000116127.17,ALMS1,MYBL2
ENSG00000116133.11,DHCR24,MYBL2
ENSG00000116133.11,DHCR24,MYBL2
ENSG00000116138.12,DNAJC16,MYBL2
ENSG00000116151.13,MORN1,MYBL2
ENSG00000116161.17,CACYBP,MYBL2
ENSG00000116171.16,SCP2,MYBL2
ENSG00000116171.16,SCP2,MYBL2
ENSG00000116198.12,CEP104,MYBL2
ENSG00000116205.11,TCEANC2,MYBL2
ENSG00000116209.11,TMEM59,MYBL2
ENSG00000116212.14,LRRC42,MYBL2
ENSG00000116260.16,QSOX1,MYBL2
ENSG00000116266.10,STXBP3,MYBL2
ENSG00000116285.12,ERRFI1,MYBL2
ENSG00000116288.12,PARK7,MYBL2
ENSG00000116350.16,SRSF4,MYBL2
ENSG00000116406.18,EDEM3,MYBL2
ENSG00000116406.18,EDEM3,MYBL2
ENSG00000116455.13,WDR77,MYBL2
ENSG00000116459.10,ATP5F1,MYBL2
ENSG00000116478.11,HDAC1,MYBL2
ENSG00000116489.12,CAPZA1,MYBL2
ENSG00000116497.17,S100PBP,MYBL2
ENSG00000116514.16,RNF19B,MYBL2
ENSG00000116521.10,SCAMP3,MYBL2
ENSG00000116539.11,ASH1L,MYBL2
ENSG00000116560.10,SFPQ,MYBL2
ENSG00000116586.11,LAMTOR2,MYBL2
ENSG00000116641.17,DOCK7,MYBL2
ENSG00000116649.9,SRM,MYBL2
ENSG00000116668.12,SWT1,MYBL2
ENSG00000116678.18,LEPR,MYBL2
ENSG00000116678.18,LEPR,MYBL2
ENSG00000116679.15,IVNS1ABP,MYBL2
ENSG00000116685.15,KIAA2013,MYBL2
ENSG00000116688.16,MFN2,MYBL2
ENSG00000116691.10,MIIP,MYBL2
ENSG00000116698.20,SMG7,MYBL2
ENSG00000116704.7,SLC35D1,MYBL2
ENSG00000116717.11,GADD45A,MYBL2
ENSG00000116747.12,TROVE2,MYBL2
ENSG00000116750.13,UCHL5,MYBL2
ENSG00000116752.5,BCAS2,MYBL2
ENSG00000116754.13,SRSF11,MYBL2
ENSG00000116761.11,CTH,MYBL2
ENSG00000116771.5,AGMAT,MYBL2
ENSG00000116791.13,CRYZ,MYBL2
ENSG00000116793.15,PHTF1,MYBL2
ENSG00000116815.15,CD58,MYBL2
ENSG00000116830.11,TTF2,MYBL2
ENSG00000116857.16,TMEM9,MYBL2
ENSG00000116863.10,ADPRHL2,MYBL2
ENSG00000116871.15,MAP7D1,MYBL2
ENSG00000116874.11,WARS2,MYBL2
ENSG00000116898.11,MRPS15,MYBL2
ENSG00000116903.7,EXOC8,MYBL2
ENSG00000116906.11,GNPAT,MYBL2
ENSG00000116918.13,TSNAX,MYBL2
ENSG00000116922.14,C1orf109,MYBL2
ENSG00000116954.7,RRAGC,MYBL2
ENSG00000116957.12,TBCE,MYBL2
ENSG00000116962.14,NID1,MYBL2
ENSG00000116962.14,NID1,MYBL2
ENSG00000116984.12,MTR,MYBL2
ENSG00000117000.8,RLF,MYBL2
ENSG00000117010.15,ZNF684,MYBL2
ENSG00000117036.11,ETV3,MYBL2
ENSG00000117054.13,ACADM,MYBL2
ENSG00000117118.9,SDHB,MYBL2
ENSG00000117133.10,RPF1,MYBL2
ENSG00000117143.13,UAP1,MYBL2
ENSG00000117151.12,CTBS,MYBL2
ENSG00000117174.10,ZNHIT6,MYBL2
ENSG00000117222.13,RBBP5,MYBL2
ENSG00000117262.18,GPR89A,MYBL2
ENSG00000117280.12,RAB29,MYBL2
ENSG00000117298.14,ECE1,MYBL2
ENSG00000117308.14,GALE,MYBL2
ENSG00000117318.8,ID3,MYBL2
ENSG00000117335.19,CD46,MYBL2
ENSG00000117335.19,CD46,MYBL2
ENSG00000117360.12,PRPF3,MYBL2
ENSG00000117362.12,APH1A,MYBL2
ENSG00000117385.15,P3H1,MYBL2
ENSG00000117394.19,SLC2A1,MYBL2
ENSG00000117394.19,SLC2A1,MYBL2
ENSG00000117399.13,CDC20,MYBL2
ENSG00000117408.10,IPO13,MYBL2
ENSG00000117410.13,ATP6V0B,MYBL2
ENSG00000117411.16,B4GALT2,MYBL2
ENSG00000117419.14,ERI3,MYBL2
ENSG00000117448.13,AKR1A1,MYBL2
ENSG00000117461.14,PIK3R3,MYBL2
ENSG00000117475.13,BLZF1,MYBL2
ENSG00000117479.12,SLC19A2,MYBL2
ENSG00000117480.15,FAAH,MYBL2
ENSG00000117481.10,NSUN4,MYBL2
ENSG00000117500.12,TMED5,MYBL2
ENSG00000117505.12,DR1,MYBL2
ENSG00000117519.15,CNN3,MYBL2
ENSG00000117523.15,PRRC2C,MYBL2
ENSG00000117525.13,F3,MYBL2
ENSG00000117528.11,ABCD3,MYBL2
ENSG00000117533.14,VAMP4,MYBL2
ENSG00000117543.20,DPH5,MYBL2
ENSG00000117569.18,PTBP2,MYBL2
ENSG00000117592.8,PRDX6,MYBL2
ENSG00000117592.8,PRDX6,MYBL2
ENSG00000117593.9,DARS2,MYBL2
ENSG00000117597.17,DIEXF,MYBL2
ENSG00000117601.13,SERPINC1,MYBL2
ENSG00000117614.9,SYF2,MYBL2
ENSG00000117616.17,RSRP1,MYBL2
ENSG00000117620.13,SLC35A3,MYBL2
ENSG00000117625.13,RCOR3,MYBL2
ENSG00000117632.21,STMN1,MYBL2
ENSG00000117640.17,MTFR1L,MYBL2
ENSG00000117650.12,NEK2,MYBL2
ENSG00000117682.16,DHDDS,MYBL2
ENSG00000117697.14,NSL1,MYBL2
ENSG00000117713.18,ARID1A,MYBL2
ENSG00000117724.12,CENPF,MYBL2
ENSG00000117748.9,RPA2,MYBL2
ENSG00000117751.17,PPP1R8,MYBL2
ENSG00000117758.13,STX12,MYBL2
ENSG00000117791.15,2-Mar,MYBL2
ENSG00000117834.12,SLC5A9,MYBL2
ENSG00000117862.11,TXNDC12,MYBL2
ENSG00000117868.15,ESYT2,MYBL2
ENSG00000117877.10,CD3EAP,MYBL2
ENSG00000117899.10,MESDC2,MYBL2
ENSG00000117899.10,MESDC2,MYBL2
ENSG00000117906.13,RCN2,MYBL2
ENSG00000118007.12,STAG1,MYBL2
ENSG00000118094.11,TREH,MYBL2
ENSG00000118096.7,IFT46,MYBL2
ENSG00000118137.9,APOA1,MYBL2
ENSG00000118162.13,KPTN,MYBL2
ENSG00000118181.10,RPS25,MYBL2
ENSG00000118193.11,KIF14,MYBL2
ENSG00000118197.13,DDX59,MYBL2
ENSG00000118217.5,ATF6,MYBL2
ENSG00000118217.5,ATF6,MYBL2
ENSG00000118246.13,FASTKD2,MYBL2
ENSG00000118260.14,CREB1,MYBL2
ENSG00000118271.9,TTR,MYBL2
ENSG00000118292.8,C1orf54,MYBL2
ENSG00000118307.18,CASC1,MYBL2
ENSG00000118363.11,SPCS2,MYBL2
ENSG00000118369.12,USP35,MYBL2
ENSG00000118412.12,CASP8AP2,MYBL2
ENSG00000118412.12,CASP8AP2,MYBL2
ENSG00000118418.14,HMGN3,MYBL2
ENSG00000118420.16,UBE3D,MYBL2
ENSG00000118454.12,ANKRD13C,MYBL2
ENSG00000118482.11,PHF3,MYBL2
ENSG00000118496.4,FBXO30,MYBL2
ENSG00000118503.14,TNFAIP3,MYBL2
ENSG00000118507.15,AKAP7,MYBL2
ENSG00000118508.4,RAB32,MYBL2
ENSG00000118518.15,RNF146,MYBL2
ENSG00000118523.5,CTGF,MYBL2
ENSG00000118564.14,FBXL5,MYBL2
ENSG00000118579.12,MED28,MYBL2
ENSG00000118600.11,TMEM5,MYBL2
ENSG00000118640.10,VAMP8,MYBL2
ENSG00000118655.4,DCLRE1B,MYBL2
ENSG00000118680.12,MYL12B,MYBL2
ENSG00000118689.14,FOXO3,MYBL2
ENSG00000118689.14,FOXO3,MYBL2
ENSG00000118690.12,ARMC2,MYBL2
ENSG00000118705.16,RPN2,MYBL2
ENSG00000118707.9,TGIF2,MYBL2
ENSG00000118804.8,STBD1,MYBL2
ENSG00000118816.9,CCNI,MYBL2
ENSG00000118873.15,RAB3GAP2,MYBL2
ENSG00000118894.14,EEF2KMT,MYBL2
ENSG00000118939.17,UCHL3,MYBL2
ENSG00000118960.12,HS1BP3,MYBL2
ENSG00000118961.14,LDAH,MYBL2
ENSG00000118965.14,WDR35,MYBL2
ENSG00000118985.15,ELL2,MYBL2
ENSG00000118985.15,ELL2,MYBL2
ENSG00000118997.13,DNAH7,MYBL2
ENSG00000119004.15,CYP20A1,MYBL2
ENSG00000119013.8,NDUFB3,MYBL2
ENSG00000119041.10,GTF3C3,MYBL2
ENSG00000119048.7,UBE2B,MYBL2
ENSG00000119138.4,KLF9,MYBL2
ENSG00000119139.17,TJP2,MYBL2
ENSG00000119185.12,ITGB1BP1,MYBL2
ENSG00000119185.12,ITGB1BP1,MYBL2
ENSG00000119203.13,CPSF3,MYBL2
ENSG00000119203.13,CPSF3,MYBL2
ENSG00000119227.7,PIGZ,MYBL2
ENSG00000119231.10,SENP5,MYBL2
ENSG00000119285.10,HEATR1,MYBL2
ENSG00000119314.15,PTBP3,MYBL2
ENSG00000119314.15,PTBP3,MYBL2
ENSG00000119318.12,RAD23B,MYBL2
ENSG00000119321.8,FKBP15,MYBL2
ENSG00000119328.11,FAM206A,MYBL2
ENSG00000119333.11,WDR34,MYBL2
ENSG00000119383.19,PTPA,MYBL2
ENSG00000119383.19,PTPA,MYBL2
ENSG00000119392.14,GLE1,MYBL2
ENSG00000119397.16,CNTRL,MYBL2
ENSG00000119401.10,TRIM32,MYBL2
ENSG00000119402.16,FBXW2,MYBL2
ENSG00000119414.11,PPP6C,MYBL2
ENSG00000119446.13,RBM18,MYBL2
ENSG00000119471.14,HSDL2,MYBL2
ENSG00000119487.16,MAPKAP1,MYBL2
ENSG00000119508.17,NR4A3,MYBL2
ENSG00000119509.12,INVS,MYBL2
ENSG00000119509.12,INVS,MYBL2
ENSG00000119522.16,DENND1A,MYBL2
ENSG00000119523.9,ALG2,MYBL2
ENSG00000119537.15,KDSR,MYBL2
ENSG00000119541.9,VPS4B,MYBL2
ENSG00000119559.15,C19orf25,MYBL2
ENSG00000119596.17,YLPM1,MYBL2
ENSG00000119599.16,DCAF4,MYBL2
ENSG00000119636.15,BBOF1,MYBL2
ENSG00000119636.15,BBOF1,MYBL2
ENSG00000119638.12,NEK9,MYBL2
ENSG00000119640.8,ACYP1,MYBL2
ENSG00000119661.14,DNAL1,MYBL2
ENSG00000119669.4,IRF2BPL,MYBL2
ENSG00000119684.15,MLH3,MYBL2
ENSG00000119686.9,FLVCR2,MYBL2
ENSG00000119688.20,ABCD4,MYBL2
ENSG00000119689.14,DLST,MYBL2
ENSG00000119703.13,ZC2HC1C,MYBL2
ENSG00000119705.9,SLIRP,MYBL2
ENSG00000119707.13,RBM25,MYBL2
ENSG00000119711.12,ALDH6A1,MYBL2
ENSG00000119718.10,EIF2B2,MYBL2
ENSG00000119720.17,NRDE2,MYBL2
ENSG00000119723.16,COQ6,MYBL2
ENSG00000119725.17,ZNF410,MYBL2
ENSG00000119729.11,RHOQ,MYBL2
ENSG00000119760.15,SUPT7L,MYBL2
ENSG00000119772.16,DNMT3A,MYBL2
ENSG00000119777.18,TMEM214,MYBL2
ENSG00000119778.14,ATAD2B,MYBL2
ENSG00000119782.13,FKBP1B,MYBL2
ENSG00000119787.13,ATL2,MYBL2
ENSG00000119801.12,YPEL5,MYBL2
ENSG00000119812.18,FAM98A,MYBL2
ENSG00000119820.10,YIPF4,MYBL2
ENSG00000119844.15,AFTPH,MYBL2
ENSG00000119862.12,LGALSL,MYBL2
ENSG00000119878.5,CRIPT,MYBL2
ENSG00000119888.10,EPCAM,MYBL2
ENSG00000119899.12,SLC17A5,MYBL2
ENSG00000119899.12,SLC17A5,MYBL2
ENSG00000119906.11,SLF2,MYBL2
ENSG00000119912.15,IDE,MYBL2
ENSG00000119915.4,ELOVL3,MYBL2
ENSG00000119938.8,PPP1R3C,MYBL2
ENSG00000119943.11,PYROXD2,MYBL2
ENSG00000119950.20,MXI1,MYBL2
ENSG00000119953.12,SMNDC1,MYBL2
ENSG00000119965.12,C10orf88,MYBL2
ENSG00000119977.20,TCTN3,MYBL2
ENSG00000119979.16,FAM45A,MYBL2
ENSG00000119986.6,AVPI1,MYBL2
ENSG00000119986.6,AVPI1,MYBL2
ENSG00000120008.15,WDR11,MYBL2
ENSG00000120029.12,C10orf76,MYBL2
ENSG00000120053.10,GOT1,MYBL2
ENSG00000120054.11,CPN1,MYBL2
ENSG00000120063.9,GNA13,MYBL2
ENSG00000120063.9,GNA13,MYBL2
ENSG00000120063.9,GNA13,MYBL2
ENSG00000120071.12,KANSL1,MYBL2
ENSG00000120129.5,DUSP1,MYBL2
ENSG00000120137.6,PANK3,MYBL2
ENSG00000120137.6,PANK3,MYBL2
ENSG00000120159.11,CAAP1,MYBL2
ENSG00000120253.13,NUP43,MYBL2
ENSG00000120254.15,MTHFD1L,MYBL2
ENSG00000120254.15,MTHFD1L,MYBL2
ENSG00000120256.9,LRP11,MYBL2
ENSG00000120262.9,CCDC170,MYBL2
ENSG00000120265.16,PCMT1,MYBL2
ENSG00000120306.9,CYSTM1,MYBL2
ENSG00000120314.18,WDR55,MYBL2
ENSG00000120333.4,MRPS14,MYBL2
ENSG00000120334.15,CENPL,MYBL2
ENSG00000120370.12,GORAB,MYBL2
ENSG00000120438.11,TCP1,MYBL2
ENSG00000120458.10,MSANTD2,MYBL2
ENSG00000120509.10,PDZD11,MYBL2
ENSG00000120526.10,NUDCD1,MYBL2
ENSG00000120533.12,ENY2,MYBL2
ENSG00000120539.14,MASTL,MYBL2
ENSG00000120539.14,MASTL,MYBL2
ENSG00000120645.11,IQSEC3,MYBL2
ENSG00000120647.9,CCDC77,MYBL2
ENSG00000120656.11,TAF12,MYBL2
ENSG00000120675.5,DNAJC15,MYBL2
ENSG00000120685.19,PROSER1,MYBL2
ENSG00000120688.8,WBP4,MYBL2
